time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.124520989202,0.147818395502,12.0990241408,0.0338482710693,0.00838929532957,0.0,-0.216414619479,0.347248106172,3.10268080778,-0.0466176267324,-0.00807590313829,0.0,447.569641063997,448.634073912236,449.64267192884756,448.47187272861504
1.3800000000000008,-0.137688800222,0.169379527171,12.2893850203,0.0307773905187,0.00759652522677,0.0,-0.222443810475,0.371126395099,3.24230660613,-0.0623736963268,-0.0262339467999,0.0,459.15389399995604,457.71114045807457,459.1157616491716,457.86226645829385
1.4400000000000008,-0.151191351562,0.192279405665,12.4873818613,0.0267396109267,0.0056598692778,0.0,-0.227460995027,0.391786903235,3.35727235033,-0.079612019895,-0.0484893893898,0.0,452.72915978343207,450.93440411834723,452.2203482956199,450.826169814698
1.5000000000000009,-0.164958535827,0.216377429348,12.6941556467,0.0218898113207,0.00249145805081,0.0,-0.231100945203,0.410917282013,3.53467527181,-0.0833828662754,-0.0632548831208,0.0,471.77606802221504,470.6328673497728,471.3745329240583,471.0781606173656
1.560000000000001,-0.17886271672,0.241450238094,12.9087267886,0.016855545475,6.28190057822,0.0,-0.231996170143,0.424334628664,3.61745518497,-0.0849678009532,-0.0623073615517,0.0,443.9269635989249,444.0018354728547,442.8892547846898,442.75308689873
1.620000000000001,-0.192751564254,0.267173751174,13.124984136,0.0122763065266,6.2783164757,0.0,-0.230661659733,0.43271344893,3.59121937894,-0.0630415286547,-0.0550334769899,0.0,408.1695207554279,408.8153247701085,406.8824437162577,408.8354353569134
1.680000000000001,-0.206469119794,0.293393705293,13.345532697,0.00867980065967,6.27476982038,0.0,-0.226211940983,0.440862717842,3.7598693241,-0.0543712265409,-0.0688533901666,0.0,470.39488070949557,469.3211125211608,469.72278156951944,470.39235734358
1.740000000000001,-0.219857374825,0.320003210008,13.5738506038,0.00505443046964,6.2703317742,0.0,-0.21963886337,0.445773286688,3.85043332545,-0.0766586887912,-0.0869037516563,0.0,447.52290046920007,446.04676330211197,448.6800060540517,446.8640386995103
1.8000000000000012,-0.232802598933,0.346814388207,13.8042999013,6.28307851139,6.26507514216,0.0,-0.211427179709,0.447531728952,3.83128045158,-0.121414797266,-0.0890619162933,0.0,412.2137533917371,412.0159507721235,414.38033457689585,410.418808143886
1.8600000000000012,-0.245111632226,0.37362901768,14.03640361,6.27542998068,6.25972484676,0.0,-0.198354791954,0.445555957633,3.90526362986,-0.143731534565,-0.0893916891389,0.0,443.0415751439861,443.00780032874576,443.0052088008911,441.1508865787724
1.9200000000000013,-0.256558776718,0.400177812298,14.2717863722,6.26669555683,6.25476658544,0.0,-0.182745214528,0.438597460182,3.94070437496,-0.149534025202,-0.071735283955,0.0,429.4734430689449,430.96256549954074,431.54343509659066,431.03275278888907
1.9800000000000013,-0.266997668834,0.42615474231,14.5086787199,6.25800793975,6.2501402187,0.0,-0.164822309971,0.42650795425,3.95564555711,-0.136696475577,-0.0909010967782,0.0,425.61652246121184,423.9676779987059,423.32690014827864,424.4093703102705
2.0400000000000014,-0.276191533267,0.451186479162,14.7488688384,6.25003935159,6.24460678901,0.0,-0.141094758134,0.407071594766,4.05033660239,-0.125998055352,-0.0950078402248,0.0,449.4634251376072,449.1233703775824,450.2588250972646,451.10753796402656
